BLEU,ROUGE1,ROUGE2,ROUGEL,METEOR,GLEU,Repetition Rate,Flesch Reading Ease,CoSIM,BERT Score,Toxicity,Novelty,Diversity
0.0039,0.0501,0.0084,0.0501,0.0011,0.0143,0.9773,1.8475,0.3175,0.3228,0.0113,0.0057,0.0227
0.0006,0.0164,0.0,0.0123,0.0005,0.0049,0.9863,1.5625,0.2071,0.3539,0.0016,0.0078,0.0137
0.0017,0.0275,0.0,0.022,0.0045,0.0131,0.8833,12.037,0.3307,0.2742,0.0027,0.1,0.1167
0.0101,0.1459,0.0184,0.1337,0.0165,0.0499,0.8583,12.5975,0.6377,0.3298,0.0078,0.05,0.1417
0.0022,0.1437,0.0,0.105,0.0185,0.0447,0.8347,9.9874,0.5619,0.3003,0.0045,0.0992,0.1653
0.0091,0.0532,0.006,0.0532,0.0125,0.0435,0.8864,5.9867,0.5444,0.2259,0.1439,0.0341,0.1136
0.0023,0.0684,0.0031,0.0559,0.0162,0.0316,0.8144,14.2233,0.5598,0.1912,0.1357,0.0515,0.1856
0.184,0.3154,0.1392,0.1905,0.3212,0.2138,0.4016,54.22,0.2144,0.4591,0.0013,0.4932,0.5984
0.0195,0.2056,0.0331,0.0905,0.2166,0.1002,0.3507,54.83,0.272,0.3764,0.0009,0.6092,0.6493
0.002,0.0819,0.0,0.0819,0.007,0.0189,0.9,8.468,0.2599,0.3409,0.0104,0.0615,0.1
0.0007,0.0334,0.0,0.0268,0.0012,0.0079,0.9725,2.4025,0.2511,0.3627,0.0335,0.0137,0.0275
0.0025,0.0287,0.0082,0.0205,0.0013,0.0079,0.9765,3.1169,0.4533,0.3707,0.0015,0.0078,0.0235
0.0017,0.0699,0.0047,0.0653,0.0088,0.0281,0.8814,3.6412,0.4295,0.2432,0.0022,0.0678,0.1186
0.0046,0.0782,0.0165,0.07,0.0041,0.019,0.956,3.6954,0.4404,0.3739,0.0033,0.0147,0.044
0.0087,0.081,0.0111,0.07,0.0038,0.0201,0.9578,4.1455,0.3869,0.3864,0.0037,0.02,0.0422
0.0466,0.3378,0.0455,0.1727,0.2637,0.1192,0.2793,38.69,0.3754,0.5189,0.0048,0.65,0.7207
0.0016,0.0661,0.0039,0.0467,0.003,0.0136,0.9506,5.3831,0.299,0.3821,0.1587,0.0235,0.0494
0.0411,0.3224,0.0542,0.1522,0.2559,0.11,0.314,36.66,0.3005,0.6232,0.0046,0.7108,0.686
0.0158,0.1004,0.0264,0.0699,0.0145,0.042,0.8468,15.7469,0.5077,0.2368,0.001,0.0721,0.1532
0.0108,0.1257,0.0224,0.1035,0.0113,0.0492,0.8783,13.5855,0.605,0.3749,0.0007,0.0348,0.1217
0.0119,0.1404,0.0227,0.1123,0.0136,0.0516,0.8783,13.5855,0.5209,0.3131,0.0007,0.0348,0.1217
0.0043,0.0507,0.0085,0.0507,0.0056,0.0226,0.916,10.101,0.6981,0.3405,0.0008,0.0534,0.084
0.0021,0.0651,0.0066,0.0521,0.0053,0.0168,0.9134,10.4167,0.5542,0.2833,0.0008,0.0472,0.0866
0.0116,0.0671,0.0184,0.061,0.0159,0.0379,0.8286,13.3389,0.3446,0.2861,0.012,0.1048,0.1714
0.0129,0.1857,0.0282,0.0771,0.1705,0.0871,0.3306,36.66,0.5509,0.3286,0.0043,0.5185,0.6694
0.0022,0.0613,0.0,0.046,0.0063,0.0203,0.8769,13.1579,0.5663,0.366,0.2437,0.0769,0.1231
0.0195,0.297,0.0453,0.126,0.2526,0.1146,0.3407,41.53,0.6204,0.4379,0.0043,0.4944,0.6593
0.0106,0.1317,0.0199,0.1054,0.0163,0.0492,0.8182,19.4369,0.5505,0.3713,0.0246,0.0826,0.1818
0.0413,0.3144,0.0642,0.1503,0.269,0.1265,0.3407,41.53,0.6315,0.4502,0.0043,0.4719,0.6593
0.004,0.04,0.0081,0.04,0.0052,0.0222,0.9091,8.671,0.246,0.3555,0.0372,0.0606,0.0909
0.0359,0.2682,0.0562,0.1341,0.2632,0.1188,0.3407,41.53,0.6164,0.3971,0.0043,0.4494,0.6593
0.0247,0.3093,0.0703,0.1546,0.2457,0.1209,0.3407,41.53,0.6102,0.4702,0.0043,0.5618,0.6593
0.0177,0.2682,0.0503,0.1455,0.2208,0.1129,0.3407,41.53,0.3511,0.4176,0.0043,0.5618,0.6593
0.0021,0.0835,0.0,0.0835,0.0066,0.0323,0.9083,9.5238,0.1786,0.2921,0.0006,0.0417,0.0917
0.0248,0.3359,0.0586,0.1873,0.2422,0.1285,0.3407,41.53,0.3574,0.5441,0.0043,0.618,0.6593
0.0017,0.0817,0.0039,0.07,0.0038,0.0174,0.9545,3.2859,0.5031,0.4245,0.0238,0.0191,0.0455
0.0232,0.3185,0.0516,0.1649,0.2587,0.1261,0.3407,41.53,0.3827,0.5039,0.0043,0.6067,0.6593
0.0027,0.0647,0.0,0.0647,0.0077,0.0272,0.8684,11.3666,0.395,0.4314,0.0219,0.0789,0.1316
0.0046,0.0998,0.0144,0.0903,0.0115,0.0438,0.8684,11.3666,0.368,0.2669,0.0219,0.0526,0.1316
0.0045,0.0531,0.0089,0.0531,0.0058,0.0233,0.9154,6.0513,0.2764,0.3979,0.0169,0.0538,0.0846
0.0211,0.2792,0.0531,0.1633,0.2226,0.1139,0.3407,41.53,0.327,0.4747,0.0043,0.6067,0.6593
0.0024,0.0522,0.0,0.0435,0.0041,0.0206,0.9185,8.3333,0.3377,0.3834,0.0017,0.0519,0.0815
0.0217,0.1321,0.0133,0.1057,0.0186,0.0508,0.8293,19.8198,0.5542,0.3749,0.0129,0.0894,0.1707
0.0007,0.0277,0.0,0.0158,0.0013,0.0071,0.9675,3.5135,0.2332,0.3827,0.2588,0.0217,0.0325
0.0013,0.0686,0.0,0.0558,0.0084,0.0191,0.8571,13.5957,0.375,0.1747,0.943,0.1039,0.1429
0.0011,0.0141,0.0,0.0141,0.0007,0.0049,0.9804,2.0225,0.1849,0.3339,0.0074,0.0118,0.0196
0.0112,0.1622,0.0272,0.1406,0.0152,0.062,0.8828,11.8644,0.3437,0.308,0.0005,0.0469,0.1172
0.0033,0.0727,0.0137,0.0364,0.0052,0.0114,0.9367,7.21,0.4633,0.3735,0.3302,0.0253,0.0633
0.0215,0.3824,0.0519,0.1912,0.1092,0.1216,0.6281,16.9026,0.4617,0.5322,0.0045,0.2314,0.3719
0.0025,0.0687,0.0,0.0382,0.0078,0.0247,0.8738,10.852,0.3985,0.2975,0.4475,0.0583,0.1262
0.0104,0.104,0.0247,0.0734,0.0143,0.0426,0.8505,13.079,0.5002,0.2921,0.7291,0.0467,0.1495
0.0024,0.1036,0.0,0.1036,0.0084,0.0258,0.8889,6.3633,0.4199,0.3699,0.0918,0.0667,0.1111
0.0045,0.1338,0.0061,0.1278,0.0123,0.0366,0.8889,6.3633,0.4363,0.3205,0.0918,0.0519,0.1111
0.0242,0.3653,0.0461,0.1918,0.289,0.1145,0.392,43.06,0.4322,0.6109,0.0045,0.6974,0.608
0.0445,0.4701,0.0603,0.1966,0.333,0.1404,0.3407,41.53,0.417,0.6332,0.0043,0.618,0.6593
0.0241,0.3416,0.0531,0.1664,0.2619,0.1126,0.2793,38.69,0.4014,0.5973,0.0048,0.675,0.7207
0.0081,0.3185,0.0257,0.1465,0.2298,0.0969,0.392,43.06,0.473,0.4997,0.0045,0.5921,0.608
0.0006,0.0132,0.0,0.0132,0.0003,0.0018,0.978,2.3392,0.2816,0.3032,0.1861,0.0146,0.022
0.0166,0.2356,0.0435,0.1139,0.2243,0.0998,0.3407,41.53,0.458,0.3982,0.0043,0.573,0.6593
0.0048,0.1124,0.0,0.0963,0.0165,0.0351,0.822,17.2481,0.5323,0.3573,0.0283,0.1102,0.178
0.0125,0.1167,0.0124,0.0798,0.0175,0.047,0.822,19.0476,0.524,0.3309,0.0026,0.0763,0.178
0.0322,0.1847,0.0543,0.1693,0.0206,0.0663,0.8387,11.8571,0.586,0.3533,0.1878,0.0726,0.1613
0.0152,0.2151,0.0423,0.1731,0.0296,0.0785,0.8443,12.1101,0.524,0.2997,0.3024,0.041,0.1557
0.0312,0.2339,0.0488,0.2097,0.0223,0.0738,0.8571,12.4357,0.3994,0.3648,0.0007,0.0376,0.1429
0.0438,0.2859,0.0499,0.1485,0.2173,0.1155,0.3411,42.55,0.3729,0.4749,0.0044,0.6,0.6589
0.0053,0.0662,0.0,0.0662,0.0197,0.0362,0.8286,11.6396,0.3481,0.3695,0.012,0.1238,0.1714
0.0028,0.0232,0.0,0.0232,0.006,0.0208,0.8791,1.8468,0.3134,0.2124,0.0029,0.0659,0.1209
0.0063,0.1231,0.0155,0.1,0.0212,0.0463,0.8034,11.9641,0.3052,0.3401,0.0006,0.1197,0.1966
0.0062,0.1821,0.0,0.1214,0.0233,0.0627,0.8358,14.7191,0.307,0.3532,0.003,0.0821,0.1642
0.0517,0.3037,0.0426,0.1519,0.2251,0.1144,0.3306,36.66,0.4242,0.6077,0.0046,0.7037,0.6694
0.0163,0.2536,0.0256,0.1268,0.1997,0.1003,0.3333,36.25,0.3704,0.4827,0.0046,0.6707,0.6667
0.0112,0.3216,0.0305,0.1608,0.2472,0.1031,0.2793,38.69,0.3549,0.6114,0.0048,0.7,0.7207
0.0052,0.179,0.0129,0.1598,0.0098,0.0496,0.9073,7.7963,0.5035,0.394,0.08,0.0331,0.0927
0.0047,0.0814,0.0,0.0543,0.0072,0.0285,0.8722,13.6752,0.3222,0.4477,0.0819,0.0602,0.1278
0.0094,0.1161,0.0146,0.0726,0.0102,0.0399,0.8722,13.6752,0.4587,0.3959,0.0819,0.0451,0.1278
0.0102,0.1191,0.0075,0.1117,0.0103,0.0448,0.886,12.0,0.3418,0.3419,0.0118,0.0526,0.114
0.0259,0.3215,0.0589,0.1695,0.2552,0.1254,0.3407,41.53,0.4339,0.5192,0.0043,0.6067,0.6593
0.0473,0.3012,0.0362,0.1578,0.2537,0.1229,0.3496,36.25,0.4309,0.5413,0.0114,0.625,0.6504
0.0244,0.3085,0.0571,0.1763,0.2427,0.1208,0.3407,41.53,0.3943,0.5387,0.0043,0.6404,0.6593
0.0025,0.0298,0.0,0.0298,0.0041,0.0152,0.9123,8.15,0.4149,0.3213,0.4791,0.0614,0.0877
0.0023,0.0941,0.0,0.0807,0.0115,0.0302,0.8374,15.7801,0.3317,0.3782,0.0003,0.0976,0.1626
0.0018,0.0218,0.0,0.0218,0.0036,0.0182,0.9599,3.6099,0.3186,0.3889,0.5345,0.0251,0.0401
0.0028,0.0403,0.0,0.0403,0.0045,0.0264,0.9542,4.1757,0.3282,0.4003,0.26,0.0323,0.0458
0.0008,0.0471,0.0043,0.0471,0.0016,0.008,0.978,1.8165,0.508,0.3376,0.1008,0.0122,0.022
0.0052,0.0368,0.0092,0.0322,0.0012,0.0155,0.9765,2.4648,0.4807,0.3523,0.1609,0.0088,0.0235
0.002,0.0144,0.0,0.0072,0.0032,0.0135,0.9134,9.8039,0.454,0.346,0.0239,0.0709,0.0866
0.0252,0.3451,0.042,0.1487,0.2531,0.1283,0.3407,41.53,0.4283,0.5118,0.0043,0.5843,0.6593
0.0026,0.0454,0.0,0.0454,0.0046,0.0217,0.9167,7.6929,0.1566,0.3618,0.0003,0.05,0.0833
0.0253,0.3304,0.0432,0.153,0.2452,0.1246,0.3407,41.53,0.4293,0.5198,0.0043,0.6067,0.6593
0.002,0.0233,0.0058,0.0174,0.0021,0.0097,0.958,5.1948,0.2129,0.3826,0.9939,0.0245,0.042
0.0018,0.0673,0.0,0.0622,0.0104,0.0292,0.85,13.0028,0.2382,0.2539,0.9902,0.08,0.15
0.0019,0.0324,0.0054,0.027,0.002,0.0104,0.9586,4.3825,0.2993,0.3639,0.147,0.0191,0.0414
0.0021,0.0188,0.0,0.0188,0.0009,0.0101,0.9784,2.2222,0.2472,0.3464,0.0031,0.0123,0.0216
0.1647,0.3,0.1284,0.2182,0.0715,0.182,0.7197,22.9933,0.4248,0.4539,0.0015,0.1212,0.2803
0.0081,0.0686,0.0115,0.0686,0.0064,0.0317,0.9,5.185,0.2377,0.2628,0.5331,0.0667,0.1
0.0047,0.0687,0.0087,0.0687,0.0118,0.0302,0.8333,11.7409,0.4783,0.4555,0.0506,0.1212,0.1667
0.0092,0.0993,0.0118,0.0759,0.011,0.0437,0.872,8.9643,0.4503,0.2921,0.0543,0.04,0.128
0.0104,0.1395,0.0094,0.1116,0.0115,0.0396,0.8881,11.8167,0.5254,0.4426,0.0021,0.0597,0.1119
0.0007,0.0224,0.0037,0.0149,0.0009,0.0079,0.9765,2.8646,0.2653,0.3723,0.0015,0.0098,0.0235
0.0199,0.1917,0.042,0.1917,0.0232,0.0679,0.8647,9.462,0.3402,0.384,0.0003,0.0376,0.1353
0.0037,0.0713,0.0199,0.0443,0.1444,0.0659,0.1667,58.62,0.3136,0.1596,0.0003,0.375,0.8333
0.0022,0.0478,0.008,0.0398,0.0044,0.0182,0.9196,1.111,0.5452,0.3353,0.0147,0.0446,0.0804
0.0076,0.0749,0.0116,0.0749,0.0082,0.0328,0.8968,8.5805,0.4204,0.3034,0.013,0.0476,0.1032
0.0104,0.1137,0.0096,0.0948,0.0089,0.0356,0.9062,10.0,0.509,0.3928,0.0027,0.0312,0.0938
0.0059,0.088,0.0044,0.0704,0.0174,0.0674,0.8828,11.1302,0.3105,0.2322,0.0021,0.0469,0.1172
0.0329,0.1602,0.0452,0.1153,0.0162,0.0619,0.8561,15.7895,0.6641,0.3817,0.0021,0.0455,0.1439
0.021,0.136,0.0219,0.1197,0.0098,0.051,0.9,10.6867,0.3818,0.2957,0.0081,0.0308,0.1
0.0048,0.1276,0.0172,0.0765,0.0117,0.0351,0.8492,12.3962,0.4669,0.3971,0.0054,0.0714,0.1508
0.0143,0.0872,0.0352,0.0872,0.0096,0.0418,0.8917,7.0822,0.4654,0.3477,0.0022,0.0333,0.1083
0.0032,0.0694,0.021,0.0694,0.0034,0.0194,0.959,2.3863,0.3378,0.356,0.0018,0.0154,0.041
0.0089,0.0898,0.0209,0.0829,0.0057,0.0354,0.9318,4.0375,0.3544,0.3072,0.0023,0.0152,0.0682
0.0882,0.2895,0.0947,0.1565,0.2526,0.1352,0.2787,54.02,0.2332,0.5676,0.0013,0.6705,0.7213
0.0199,0.1304,0.012,0.0949,0.0146,0.0511,0.8421,11.039,0.4743,0.3043,0.0069,0.0702,0.1579
0.0044,0.115,0.0249,0.0986,0.0113,0.03,0.8803,12.6214,0.6495,0.3937,0.0204,0.0598,0.1197
0.0048,0.0959,0.0207,0.0959,0.0065,0.0311,0.9145,8.1144,0.3009,0.2743,0.1167,0.0427,0.0855
0.0558,0.3546,0.0583,0.1814,0.246,0.1337,0.3361,36.97,0.268,0.599,0.0045,0.6329,0.6639
0.0029,0.0258,0.0111,0.0258,0.0012,0.0093,0.9785,2.6042,0.3167,0.3468,0.0016,0.0078,0.0215
0.0042,0.0812,0.0164,0.0812,0.006,0.0265,0.906,9.016,0.3372,0.3319,0.0004,0.0427,0.094
0.0253,0.3162,0.0465,0.1581,0.2517,0.119,0.3566,43.77,0.6318,0.5061,0.0047,0.6386,0.6434
0.0013,0.0115,0.0,0.0115,0.0006,0.0088,0.9883,0.0,0.3432,0.3083,0.0009,0.0059,0.0117
0.0042,0.0799,0.0081,0.0479,0.0083,0.0261,0.8605,14.6552,0.4725,0.3756,0.0063,0.0853,0.1395
0.0049,0.1055,0.0,0.0959,0.0075,0.0301,0.8909,9.7592,0.2123,0.3316,0.0036,0.0545,0.1091
0.0626,0.3642,0.0746,0.1667,0.2954,0.135,0.3333,42.04,0.4014,0.5267,0.0067,0.5795,0.6667
0.0564,0.41,0.0759,0.2008,0.3164,0.1398,0.4307,41.03,0.2931,0.6208,0.0044,0.6026,0.5693
0.0446,0.4174,0.0689,0.2201,0.313,0.133,0.4307,41.03,0.2485,0.5712,0.0044,0.5897,0.5693
0.0667,0.4444,0.0862,0.2137,0.3315,0.1577,0.3407,41.53,0.6196,0.6919,0.0043,0.5843,0.6593
0.0567,0.4161,0.0855,0.2158,0.326,0.1471,0.3407,41.53,0.5074,0.64,0.0043,0.5843,0.6593
0.0493,0.3117,0.0357,0.1417,0.2442,0.1213,0.3333,36.25,0.5124,0.5526,0.0047,0.622,0.6667
0.1818,0.3073,0.1195,0.1887,0.3227,0.2137,0.328,35.95,0.5753,0.4542,0.0066,0.5595,0.672
0.0042,0.0451,0.0,0.0375,0.009,0.0277,0.866,13.4146,0.4898,0.3205,0.9961,0.0722,0.134
0.0036,0.0608,0.0,0.0561,0.0132,0.0326,0.8211,17.7215,0.4136,0.2364,0.9972,0.1053,0.1789
0.0096,0.1562,0.0068,0.1494,0.0085,0.0502,0.9167,7.31,0.2034,0.3053,0.0662,0.0333,0.0833
0.0038,0.0837,0.0053,0.0837,0.0064,0.0272,0.9,7.723,0.2078,0.2495,0.0346,0.0417,0.1
0.0326,0.2385,0.0314,0.1244,0.2223,0.0977,0.3306,36.66,0.5097,0.4061,0.0043,0.679,0.6694
0.1498,0.2692,0.1076,0.1857,0.2932,0.1931,0.3305,37.27,0.6524,0.4174,0.0067,0.4937,0.6695
0.0057,0.1603,0.0065,0.1475,0.0125,0.0574,0.8898,10.6796,0.4445,0.3089,0.0006,0.0339,0.1102
0.0239,0.326,0.0564,0.1324,0.2443,0.1247,0.3407,41.53,0.6678,0.4832,0.0043,0.5393,0.6593
0.0038,0.0567,0.0048,0.0567,0.0047,0.0182,0.955,3.3825,0.4031,0.3949,0.8975,0.025,0.045
0.0035,0.0548,0.0073,0.0475,0.0031,0.0138,0.9492,4.4894,0.403,0.4053,0.0078,0.0243,0.0508
0.0008,0.0051,0.0,0.0051,0.0007,0.0041,0.9755,2.8408,0.3153,0.3351,0.184,0.0191,0.0245
0.0414,0.3365,0.0452,0.1571,0.2604,0.1204,0.3407,41.53,0.4469,0.5033,0.0043,0.6067,0.6593
0.012,0.1243,0.0251,0.1056,0.0308,0.055,0.7542,19.2276,0.3995,0.3594,0.035,0.1525,0.2458
0.0021,0.159,0.0,0.1363,0.0116,0.0469,0.8915,10.1859,0.3492,0.3199,0.01,0.0388,0.1085
0.0022,0.0337,0.0,0.0337,0.0045,0.0199,0.9091,7.8206,0.2617,0.2238,0.9244,0.039,0.0909
0.0024,0.0469,0.0036,0.0432,0.0071,0.0315,0.9014,10.1695,0.3662,0.1437,0.9487,0.0282,0.0986
0.003,0.1389,0.0,0.1296,0.0074,0.0402,0.9068,9.5238,0.356,0.3899,0.0039,0.0424,0.0932
0.0072,0.1475,0.005,0.1278,0.0103,0.0512,0.9068,9.5238,0.4858,0.2576,0.0039,0.0339,0.0932
0.0148,0.2211,0.0235,0.128,0.2,0.0912,0.3413,44.58,0.5458,0.4508,0.0063,0.7108,0.6587
0.1511,0.2604,0.105,0.1752,0.2778,0.1947,0.3305,37.27,0.4466,0.4195,0.0067,0.519,0.6695
0.0025,0.0788,0.0,0.0644,0.0086,0.0281,0.871,13.2075,0.4125,0.3312,0.0521,0.0887,0.129
0.0033,0.0996,0.005,0.0896,0.0102,0.036,0.8718,12.3461,0.546,0.2838,0.0216,0.0598,0.1282
0.0317,0.2026,0.0356,0.141,0.0345,0.0788,0.8116,14.3354,0.5159,0.4732,0.0005,0.1087,0.1884
0.008,0.139,0.0054,0.1176,0.0156,0.0517,0.8714,11.7448,0.4492,0.2905,0.0033,0.0714,0.1286
0.0174,0.3209,0.0083,0.1728,0.2259,0.1059,0.3333,44.58,0.4195,0.5922,0.0045,0.7024,0.6667
0.0177,0.2276,0.0303,0.1116,0.1875,0.0967,0.3333,36.25,0.4903,0.3923,0.0046,0.622,0.6667
0.0162,0.2925,0.0268,0.1263,0.2312,0.0993,0.2793,38.69,0.441,0.4721,0.0048,0.6875,0.7207
0.0188,0.2591,0.0332,0.1272,0.2088,0.0992,0.392,43.06,0.4589,0.4051,0.0045,0.6053,0.608
0.001,0.0307,0.0,0.0205,0.001,0.007,0.9722,2.6121,0.1179,0.3051,0.1616,0.0154,0.0278
0.0036,0.0506,0.0093,0.046,0.0075,0.0259,0.8788,10.5979,0.2683,0.226,0.1997,0.0606,0.1212
0.0099,0.3346,0.0253,0.1506,0.2497,0.1023,0.2832,38.28,0.4112,0.5668,0.0051,0.7037,0.7168
0.0032,0.0738,0.0,0.064,0.0086,0.0303,0.878,6.8429,0.658,0.2774,0.0088,0.0488,0.122
0.0021,0.0488,0.0,0.0407,0.0064,0.0168,0.8867,9.7471,0.3751,0.3761,0.0429,0.0733,0.1133
0.0047,0.1489,0.0107,0.117,0.0125,0.0485,0.8769,9.0347,0.3115,0.3102,0.026,0.0692,0.1231
0.0027,0.1466,0.0,0.1246,0.0122,0.043,0.8824,11.9266,0.2333,0.328,0.0005,0.0504,0.1176
0.0155,0.2782,0.0292,0.1565,0.2196,0.1051,0.3333,36.25,0.4666,0.4578,0.0046,0.6341,0.6667
0.0028,0.0766,0.0,0.067,0.0063,0.0272,0.8983,6.7015,0.3597,0.4034,0.5961,0.0678,0.1017
0.0034,0.055,0.0,0.0495,0.0061,0.0275,0.887,11.7732,0.4436,0.2945,0.8446,0.0609,0.113
0.0028,0.1217,0.0,0.087,0.0114,0.0328,0.8583,13.0738,0.4525,0.4219,0.0262,0.063,0.1417
0.0042,0.101,0.0107,0.0957,0.0092,0.0395,0.8833,9.5933,0.5694,0.3,0.0272,0.0333,0.1167
0.0029,0.0686,0.0,0.0686,0.0077,0.026,0.8707,13.2252,0.39,0.3737,0.9775,0.0948,0.1293
0.0023,0.1502,0.0,0.0966,0.0148,0.0496,0.8621,13.6901,0.4662,0.2672,0.0289,0.069,0.1379
0.0032,0.0398,0.004,0.0358,0.0014,0.0112,0.9789,2.0111,0.2314,0.3844,0.0523,0.0047,0.0211
0.004,0.1355,0.0088,0.1136,0.0131,0.0514,0.8824,10.0863,0.2065,0.2466,0.0063,0.0504,0.1176
0.0006,0.0164,0.0,0.0123,0.0008,0.0045,0.9763,3.1414,0.2942,0.325,0.0332,0.0158,0.0237
0.0007,0.0216,0.0,0.018,0.0008,0.0074,0.9763,3.1414,0.373,0.3616,0.0332,0.0118,0.0237
0.013,0.1429,0.0096,0.1143,0.0174,0.0514,0.8293,17.2727,0.4372,0.4437,0.3645,0.0894,0.1707
0.0018,0.0345,0.0035,0.0311,0.0011,0.0113,0.9729,2.799,0.3004,0.3521,0.7372,0.0158,0.0271
0.0027,0.1048,0.0,0.0699,0.0144,0.0316,0.8145,19.1304,0.3264,0.4229,0.7701,0.121,0.1855
0.0215,0.327,0.0427,0.1635,0.2424,0.1262,0.3386,44.07,0.5302,0.5037,0.0099,0.6071,0.6614
0.001,0.0222,0.0,0.0222,0.0013,0.0082,0.9673,1.7464,0.4323,0.3184,0.2481,0.0163,0.0327
0.003,0.0465,0.0156,0.031,0.0019,0.0164,0.9674,2.3096,0.533,0.3911,0.1735,0.0072,0.0326
0.001,0.0354,0.0059,0.0295,0.0013,0.0055,0.9636,4.3478,0.2392,0.305,0.7386,0.0291,0.0364
0.0015,0.0404,0.0,0.0323,0.0055,0.021,0.8879,11.356,0.5165,0.1956,0.6971,0.0654,0.1121
0.0006,0.0271,0.0,0.0155,0.0019,0.0055,0.9684,3.6855,0.3818,0.3254,0.0215,0.0217,0.0316
0.0013,0.0391,0.0,0.0249,0.0017,0.0084,0.9684,3.6855,0.5244,0.3834,0.0215,0.0158,0.0316
0.0005,0.004,0.0,0.004,0.0004,0.0029,0.9824,2.0888,0.348,0.3466,0.0956,0.0137,0.0176
0.0044,0.1068,0.0102,0.0915,0.022,0.0415,0.7965,18.0038,0.3384,0.275,0.296,0.0973,0.2035
0.0085,0.1044,0.0105,0.0887,0.0117,0.0429,0.8843,10.4501,0.5263,0.3492,0.0323,0.0248,0.1157
0.0822,0.3782,0.0698,0.145,0.2611,0.1545,0.4,55.84,0.4281,0.5845,0.0244,0.5729,0.6
0.0048,0.0662,0.0,0.0662,0.0055,0.0311,0.9211,6.0944,0.3489,0.3033,0.0013,0.0439,0.0789
0.0284,0.3472,0.0608,0.161,0.2782,0.1429,0.3407,41.53,0.4471,0.4919,0.0043,0.5393,0.6593
0.0005,0.0,0.0,0.0,0.0003,0.0029,0.9863,1.4706,0.312,0.3161,0.1818,0.0118,0.0137
0.1519,0.2653,0.0997,0.1663,0.3026,0.2025,0.3305,37.27,0.5884,0.3825,0.0067,0.4557,0.6695
0.0587,0.2743,0.0625,0.2035,0.0559,0.1167,0.7538,16.4925,0.5367,0.4605,0.0877,0.1154,0.2462
0.0507,0.3437,0.0517,0.1539,0.2659,0.1402,0.3407,41.53,0.4022,0.4864,0.0043,0.5506,0.6593
0.005,0.0962,0.0,0.0962,0.0085,0.0336,0.9018,8.5743,0.2577,0.3303,0.9627,0.0446,0.0982
0.0042,0.1088,0.0081,0.0886,0.0133,0.044,0.8772,11.393,0.3533,0.2334,0.9612,0.0439,0.1228
0.0027,0.0628,0.0,0.0628,0.0088,0.0257,0.875,10.3313,0.1858,0.3444,0.0057,0.0833,0.125
0.0035,0.0424,0.0039,0.0424,0.0058,0.0363,0.925,6.6619,0.3166,0.2119,0.0156,0.0333,0.075
0.0112,0.1742,0.0219,0.1234,0.0215,0.0557,0.8182,16.0356,0.3882,0.4013,0.0517,0.0985,0.1818
0.0227,0.1546,0.0311,0.1104,0.0216,0.0602,0.8182,16.0356,0.6355,0.3151,0.0517,0.0682,0.1818
0.0007,0.06,0.0035,0.06,0.0012,0.0103,0.9824,1.7582,0.1394,0.298,0.0005,0.0078,0.0176
0.0585,0.2812,0.0797,0.1465,0.2859,0.1422,0.3407,41.53,0.4614,0.4069,0.0043,0.4719,0.6593
0.005,0.0889,0.0179,0.0711,0.0148,0.0367,0.8387,14.0751,0.473,0.3503,0.0075,0.0806,0.1613
0.0037,0.0576,0.0048,0.0384,0.0113,0.0262,0.8,18.3485,0.3826,0.3329,0.0036,0.1308,0.2
0.0024,0.0776,0.0,0.0603,0.0059,0.0242,0.8973,12.2951,0.466,0.4125,0.0093,0.0479,0.1027
0.0035,0.0592,0.0179,0.0533,0.0043,0.0223,0.9154,6.0513,0.4307,0.2989,0.0081,0.0308,0.0846
0.0034,0.0736,0.0156,0.062,0.0039,0.0142,0.9552,2.2541,0.563,0.35,0.0359,0.0259,0.0448
0.0087,0.0826,0.0151,0.0675,0.0041,0.0193,0.953,2.3656,0.5152,0.3986,0.0346,0.0173,0.047
0.0007,0.0038,0.0,0.0038,0.001,0.0052,0.9732,2.8593,0.494,0.3324,0.0027,0.0206,0.0268
0.0093,0.0381,0.0139,0.0346,0.0013,0.0138,0.9736,2.8129,0.5606,0.3728,0.0029,0.0081,0.0264
0.0016,0.0426,0.0043,0.0426,0.0019,0.0102,0.9671,2.2437,0.0703,0.313,0.4284,0.0203,0.0329
0.0007,0.0212,0.0,0.0106,0.0008,0.0059,0.9725,3.1805,0.1909,0.3546,0.6355,0.0157,0.0275
0.0015,0.0407,0.0041,0.0367,0.0016,0.0098,0.9724,3.0387,0.3733,0.3531,0.0175,0.0184,0.0276
0.0019,0.0397,0.0,0.0357,0.0018,0.0185,0.9737,0.0,0.5336,0.3742,0.0732,0.0132,0.0263
0.0006,0.0076,0.0038,0.0076,0.0004,0.0034,0.9863,1.467,0.2786,0.2434,0.1802,0.0098,0.0137
0.0098,0.1325,0.016,0.1166,0.0176,0.049,0.8425,13.2021,0.3728,0.2846,0.1419,0.0709,0.1575
0.0042,0.0758,0.007,0.0551,0.0084,0.0288,0.8644,11.6654,0.4095,0.3134,0.0605,0.0763,0.1356
0.0011,0.0395,0.0031,0.0334,0.0067,0.0206,0.8644,11.6654,0.4734,0.205,0.0605,0.0763,0.1356
0.0018,0.0,0.0,0.0,0.0022,0.0138,0.9225,4.4928,0.2085,0.2966,0.0742,0.062,0.0775
